Littlewhiskers	April 15, 2004	Hamster (Syrian)	Orange	Female	May 2, 1999	Gone to Hamster Heaven	Windsor Mill, MD&nbsp; United States	Windsor Mill, MD&nbsp; United States	Windsor Mill, MD&nbsp; United States	chicken
Kat	January 16, 2005	Hamster (Syrian)	Sable Banded	Female	April 1, 2004	Gone to Hamster Heaven	Cambridge, ON&nbsp; Canada	Wheel	Wheel	Yogurt drops, carrots
Marty	May 1, 2005	Hamster (Syrian)	Sable	Male	October 1, 2004	Gone to Hamster Heaven	Cambridge, ON&nbsp; Canada	Cambridge, ON&nbsp; Canada	Cambridge, ON&nbsp; Canada	Yogurt drops
Guster	December 24, 2004	Hamster (Teddy Bear)	Black	Male	November 16, 2004	Gone to Hamster Heaven	Schenectady, NY&nbsp; United States	Schenectady, NY&nbsp; United States	Schenectady, NY&nbsp; United States	Schenectady, NY&nbsp; United States
Nemo	May 6, 2005	Hamster (Siberian)	Grey	Female	July 25, 2004	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	Her squeaky wheel	Her squeaky wheel	Her squeaky wheel
Koro	July 13, 2006	Hamster (Teddy Bear)	White	Male	November 30, 2004	Gone to Hamster Heaven	Grand Ledge, MI&nbsp; United States	Wheel	Wheel	Cherries
Koro	July 21, 2006	Hamster (Dwarf)	Grey	Male	March 3, 2003	Gone to Hamster Heaven	OSAKA,  Japan	OSAKA,  Japan	OSAKA,  Japan	Sunflower seeds
Dally	August 14, 2006	Hamster (Teddy Bear)	Golden Banded	Male	August 20, 2005	Gone to Hamster Heaven	Bedford, MD&nbsp; United States	wheel	wheel	lettuce
Bruce	August 7, 2006	Hamster (Teddy Bear)	Blonde	Male	January 1, 2005	Gone to Hamster Heaven	Parkesburg, PA&nbsp; United States	exercise wheel	exercise wheel	lab blocks
Church	January 20, 2006	Hamster (Dwarf)	Grey	Female	December 1, 2005	Gone to Hamster Heaven	El Monte, CA&nbsp; United States	Toliet papaer roll...or anything	Toliet papaer roll...or anything	everything
Shelby	May 15, 2007	Hamster (Russian)	Silver	Male	April 3, 2007	58 months	Taubaté,  Brazil	lamp boxes	lamp boxes	corn
Seshie	January 26, 2007	Hamster (Syrian)	Golden	Male	January 1, 2005	Gone to Hamster Heaven	Cleveland, OH&nbsp; United States	dog biscuits	dog biscuits	sunflower seeds
Victoria	December 4, 2006	Hamster (Dwarf)	Albino	Female	September 1, 2006	Gone to Hamster Heaven	Monterey Park, CA&nbsp; United States	Monterey Park, CA&nbsp; United States	Monterey Park, CA&nbsp; United States	Monterey Park, CA&nbsp; United States
Diva	March 21, 2007	Hamster (Dwarf)	Pearl	Female	March 3, 2007	59 months	Morristown, NJ&nbsp; United States	the wheel	the wheel	Krunch-A-Rounds Treats
Castor	May 21, 2006	Hamster (Dwarf)	Argente	Male	May 17, 2006	Gone to Hamster Heaven	Hillsborough, NC&nbsp; United States	crittertrail tubes	crittertrail tubes	seeds, sunflower seeds
Madison	October 1, 2006	Hamster (Teddy Bear)	Nutmeg	Female	July 29, 2005	Gone to Hamster Heaven	Fishers, IN&nbsp; United States	Carrot Chew Sticks	Carrot Chew Sticks	Sunflower and Pumpkin Seeds
Logan	October 1, 2006	Hamster (Dwarf)	Opal	Female	January 18, 2006	Gone to Hamster Heaven	Fishers, IN&nbsp; United States	Fishers, IN&nbsp; United States	Fishers, IN&nbsp; United States	Pumpkin Seeds
Rubie	June 14, 2008	Hamster (Roborovskii)	Brown	Female	June 14, 2008	Gone to Hamster Heaven	Singapore,  Singapore	No toys as yet	No toys as yet	No preference
Shelby	June 13, 2006	Hamster (Teddy Bear)	Cream	Male	January 1, 2005	Gone to Hamster Heaven	New Carlisle, OH&nbsp; United States	block	block	seed
D.O.	May 13, 2007	Hamster (Russian)	Nutmeg	Male	November 25, 2006	63 months	San Francisco, CA&nbsp; United States	toilet paper roll	toilet paper roll	sunflower seeds
Flora	April 23, 2008	Hamster (Dwarf)	Brown	Female	March 1, 2008	Gone to Hamster Heaven	Riverside, CA&nbsp; United States	Riverside, CA&nbsp; United States	Riverside, CA&nbsp; United States	Riverside, CA&nbsp; United States
Clara	February 20, 2008	Hamster (Dwarf)	Sapphire	Female	November 1, 2007	Gone to Hamster Heaven	Stockholm,  Sweden	Anything climable ;)	Anything climable ;)	Peas and sunflower seeds!!!  (^_^)/
Eriya	May 9, 2004	Hamster (Russian)	Dove	Female	April 4, 2004	Gone to Hamster Heaven	Newcastle,  United Kingdom	My plastic bed	My plastic bed	I don't have a preferance
Bridget	November 9, 2006	Hamster (Unknown)	Black	Female	May 1, 2005	Gone to Hamster Heaven	Vernon, NJ&nbsp; United States	Toleit Paper Roll	Toleit Paper Roll	her food
Princess Zippy	April 19, 2005	Gerbil (Mongolian)	Agouti	Female	November 1, 2003	Gone to Gerbil Heaven	Boston, MA&nbsp; United States	any and all cardboard	any and all cardboard	sunflower seeds
Gizmo	April 21, 2005	Gerbil (Unknown)	Grey	Female	March 18, 2004	Gone to Gerbil Heaven	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Sunflower seeds
The Crusty Toast	April 19, 2005	Gerbil (Unknown)	Black	Male	January 1, 1996	Gone to Gerbil Heaven	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States
Lemmiwinks	April 19, 2005	Gerbil (Unknown)	Grey	Male	December 1, 2002	Gone to Gerbil Heaven	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States
Pinky and TheBrain, and Larry	April 21, 2005	Gerbil (Unknown)	Grey	Male	March 18, 2004	Gone to Gerbil Heaven	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States
Flower (lil mama)	September 7, 2005	Gerbil (Unknown)	Black Banded	Female	July 1, 2005	Gone to Gerbil Heaven	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States
Baby	April 21, 2005	Gerbil (Unknown)	Black	Female	March 18, 2004	Gone to Gerbil Heaven	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States	Allston, MA&nbsp; United States
Mongolian Tiger	January 5, 2007	Hamster (Dwarf)	Opal	Male	March 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	His Igloo	His Igloo	Sweet stuff and fresh veg
Ariel	September 14, 2006	Hamster (Chinese)	Grey	Female	October 31, 2006	Gone to Hamster Heaven	Acton, MA&nbsp; United States	birch bark	birch bark	special K
Cinnamon	January 2, 2010	Gerbil (Mongolian)	Nutmeg	Male	January 1, 2004	Gone to Gerbil Heaven	Harrisonburg, VA&nbsp; United States	Any toy that was a puzzle or had a challenge.	Any toy that was a puzzle or had a challenge.	Yogart Drops
Lily Monster	January 6, 2007	Hamster (Teddy Bear)	Blonde	Female	April 1, 2005	Gone to Hamster Heaven	Whitman, MA&nbsp; United States	hamster ball	hamster ball	Alfalfa blocks
Rabbit	November 25, 2006	Hamster (Syrian)	Roan	Male	March 11, 2005	Gone to Hamster Heaven	Jasper, AL&nbsp; United States	Sandbox	Sandbox	Cheese Curls and Granola Bars
Jingle	June 27, 2005	Hamster (Dwarf)	Grey	Male	June 27, 2005	Gone to Hamster Heaven	Oklahoma City, OK&nbsp; United States	his car	his car	hamster mix
Tommy	August 26, 2006	Hamster (Dwarf)	Agouti	Male	June 2, 2001	Gone to Hamster Heaven	Chicago, IL&nbsp; United States	Cage bars	Cage bars	Corn
nibbles	April 27, 2008	Hamster (Unknown)	Cream	Female	May 3, 2008	45 months	Hamsterville,  United Kingdom	her toy hamster	her toy hamster	hamster nibbles
Zachery	April 19, 2004	Hamster (Teddy Bear)	Black	Male	January 1, 2004	Gone to Hamster Heaven	Rockland, ME&nbsp; United States	Chewsticks	Chewsticks	Peanuts or Yogurt Chips
Aurelien	July 15, 2006	Hamster (Teddy Bear)	Chocolate	Male	January 7, 2006	Gone to Hamster Heaven	Boston, MA&nbsp; United States	the remote control	the remote control	walnuts, green beans
Hayden	July 9, 2008	Hamster (Syrian)	Golden Banded	Female	September 13, 2007	53 months	Manila,  Philippines	the whole cage	the whole cage	anything edible including your finger
Carla	November 15, 2004	Hamster (Teddy Bear)	White	Female	December 29, 2003	Gone to Hamster Heaven	Houston, TX&nbsp; United States	running ball	running ball	egg yolk
Pigwidgen	July 14, 2007	Hamster (Teddy Bear)	Black	Male	February 14, 2007	60 months	Girard, OH&nbsp; United States	his water bottle :)  his plastic ball &amp; wheel	his water bottle :)  his plastic ball &amp; wheel	carrots!
Bugsy	December 5, 2009	Hamster (Syrian)	Black Banded	Male	December 26, 2008	38 months	Woodinville, WA&nbsp; United States	Hamster ball,hamster wheel	Hamster ball,hamster wheel	Sunflower seeds
Snuffles	July 8, 2009	Hamster (Teddy Bear)	Sable Banded	Female	October 21, 2008	40 months	Woodinville, WA&nbsp; United States	Bars of cage	Bars of cage	Watermelon
Pigwidgeon	September 15, 2006	Hamster (Teddy Bear)	Cream	Male	October 1, 2005	Gone to Hamster Heaven	Chestnut Hill Township, PA&nbsp; United States	Play cubes	Play cubes	Anything
Quesito	August 21, 2006	Hamster (Syrian)	Blonde	Female	June 20, 2006	Gone to Hamster Heaven	Monclova,  Mexico	His wheel and toilet paper tubes	His wheel and toilet paper tubes	Peanut butter
Special Patrol Group	August 20, 2006	Hamster (Teddy Bear)	Black	Male	March 1, 2006	Gone to Hamster Heaven	Tamworth,  United Kingdom	Running Ball	Running Ball	Cucumber
Mysz	July 2, 2006	Hamster (Syrian)	Golden Banded	Female	July 15, 2005	Gone to Hamster Heaven	Monclova,  Mexico	a small wheel	a small wheel	Apples, cucumbers, peaches
Cinnamon	August 12, 2007	Hamster (Syrian)	Calico	Female	March 1, 2007	59 months	Neptune, NJ&nbsp; United States	Hamster Ball	Hamster Ball	Fresh veggies
Truffle (4.30.09)	May 6, 2007	Hamster (Unknown)	Black	Male	March 3, 2007	Gone to Hamster Heaven	Urbana, IL&nbsp; United States	His loop-de-loop and toilet paper tubes	His loop-de-loop and toilet paper tubes	sunflower seeds and berry flavored yogurt treat drops
Whisper	June 1, 2007	Hamster (Syrian)	Black	Female	September 5, 2005	Gone to Hamster Heaven	Warren, PA&nbsp; United States	Her tube	Her tube	cheez-it crackers
Milkshake	June 25, 2006	Hamster (Syrian)	Golden	Male	November 1, 2004	Gone to Hamster Heaven	Southampton,  United Kingdom	His Hammy ball and wheel	His Hammy ball and wheel	Nuts and dryed bananas
taco	March 3, 2007	Hamster (Syrian)	Brown	Male	August 8, 2006	66 months	Rotherham,  United Kingdom	Wooden football	Wooden football	peanuts
Jitters	September 6, 2006	Hamster (Common)	Black Banded	Female	May 27, 2005	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Cereal
Hugs	July 14, 2008	Gerbil (Mongolian)	Slate	Female	November 21, 2007	51 months	Albuquerque, NM&nbsp; United States	Her yellow metal wheel	Her yellow metal wheel	Popcorn
Philly &quot;Cheesesteak&quot; Pusater	July 12, 2006	Hamster (Teddy Bear)	Golden Banded	Male	January 1, 2005	Gone to Hamster Heaven	Merced, CA&nbsp; United States	his hamster wheel, of course	his hamster wheel, of course	raisins
pumpkin	February 8, 2007	Hamster (Unknown)	Grey	Female	September 10, 2007	53 months	Georgetown, OH&nbsp; United States	chew toy lettus	chew toy lettus	seeds
Hamburger	July 13, 2006	Hamster (Unknown)	Beige	Male	January 1, 2006	Gone to Hamster Heaven	BROOKLYN, NY&nbsp; United States	WHEEL	WHEEL	CARROTS
Boo	June 6, 2006	Hamster (Teddy Bear)	Cinnamon Banded	Female	September 1, 2005	Gone to Hamster Heaven	Seattle, WA&nbsp; United States	Chew sticks	Chew sticks	Crackers
Caramel	October 9, 2008	Hamster (Syrian)	Golden Banded	Female	May 1, 2008	45 months	San Diego, CA&nbsp; United States	Cage	Cage	Grains
Chocolate	June 20, 2006	Hamster (Teddy Bear)	Chocolate	Female	May 8, 2005	Gone to Hamster Heaven	MFEMFEM, &nbsp; United States	none	none	grass
Rufus	April 15, 2004	Hamster (Unknown)	Golden	Female	January 1, 2003	Gone to Hamster Heaven	Memphis, TN&nbsp; United States	wheel!	wheel!	bird seed
Smacko	March 12, 2006	Hamster (Syrian)	Golden	Male	August 28, 2004	Gone to Hamster Heaven	Ashby, MA&nbsp; United States	hamster house	hamster house	crackers
Olive	March 1, 2005	Hamster (Dwarf)	Albino	Female	December 30, 2004	Gone to Hamster Heaven	Windsor, CT&nbsp; United States	Toy Shoe	Toy Shoe	Sunflower seeds
Shao Wei	June 30, 2006	Hamster (Siberian)	White	Female	February 2, 2006	Gone to Hamster Heaven	Indianapolis, IN&nbsp; United States	Wheel	Wheel	corn pieces
Coco	June 6, 2006	Hamster (Syrian)	Cream	Male	October 16, 2004	Gone to Hamster Heaven	Tokyo,  Japan	My wheel	My wheel	My wheel
Sora	June 6, 2006	Hamster (Syrian)	Cream	Male	October 16, 2004	Gone to Hamster Heaven	Tokyo,  Japan	Tokyo,  Japan	Tokyo,  Japan	Tokyo,  Japan
Kiwi Fuzz Nuts	May 16, 2006	Hamster (Teddy Bear)	Mottled	Female	November 31, 2005	Gone to Hamster Heaven	Morgantown, WV&nbsp; United States	plastic house	plastic house	baby Spinach leaves
Twiggy	May 16, 2006	Hamster (Dwarf)	Grey	Female	July 26, 2005	Gone to Hamster Heaven	Morgantown, WV&nbsp; United States	wheel	wheel	Fruit Yogies
Poof	January 26, 2006	Hamster (Teddy Bear)	Yellow	Female	January 1, 1999	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	wire cage	wire cage	sunflower seeds!
Gus-Gus	November 15, 2006	Hamster (Syrian)	Cinnamon Banded	Male	March 19, 2005	Gone to Hamster Heaven	College Station, TX&nbsp; United States	The bars of his cage	The bars of his cage	sunflower seeds, strawberries
CoCo Kawaii	October 22, 2006	Hamster (Teddy Bear)	Chocolate	Male	September 8, 2006	65 months	Dallas, TX&nbsp; United States	Anna's barbie car	Anna's barbie car	sunflower seeds
Benjamin	July 27, 2006	Hamster (Syrian)	Black Banded	Male	March 22, 2004	Gone to Hamster Heaven	Rockville, MD&nbsp; United States	Big Wheel	Big Wheel	Mixed Greens Salad
Batty	January 6, 2006	Hamster (Syrian)	Sable Banded	Female	October 27, 2005	Gone to Hamster Heaven	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States
Hemi	January 6, 2006	Hamster (Syrian)	Golden Banded	Male	November 27, 2003	Gone to Hamster Heaven	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States
Bon-Bon	January 13, 2009	Hamster (Syrian)	Cinnamon	Female	January 14, 2008	Gone to Hamster Heaven	Yorba Linda, CA&nbsp; United States	Her bell, and miror.	Her bell, and miror.	Carrots
Willow	July 14, 2011	Hamster (Syrian)	Grey	Female	February 24, 2010	24 months	Grantham,  United Kingdom	Silent spinner	Silent spinner	Cucumber
Izzy	July 14, 2011	Hamster (Syrian)	Cinnamon	Female	June 24, 2010	20 months	Grantham,  United Kingdom	Diggy box	Diggy box	My sandwich
Anonemous	May 6, 2005	Hamster (Siberian)	Grey	Male	September 26, 2004	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	Los Angeles, CA&nbsp; United States	Los Angeles, CA&nbsp; United States	Los Angeles, CA&nbsp; United States
Petra	August 24, 2006	Hamster (Russian)	Blue	Female	November 1, 2005	Gone to Hamster Heaven	Vienna, VA&nbsp; United States	Hamster wheel	Hamster wheel	Peas, cheddar cheese, scrambled egg, carrots, cucumbers, lettuce, pumpkin seeds, sunflower seeds (the big ones from bags of squirrel food!) and the occasional tiny piece of chicken.
peanut	May 21, 2004	Hamster (Russian)	Argente	Male	February 22, 2004	Gone to Hamster Heaven	Johnstown, PA&nbsp; United States	fluffs	fluffs	yourgurt drops
sam	February 10, 2007	Hamster (Russian)	Fawn	Male	January 4, 2005	Gone to Hamster Heaven	Madison, WI&nbsp; United States	hut	hut	anything
Wendall	July 31, 2006	Hamster (Dwarf)	Black	Female	December 23, 2004	Gone to Hamster Heaven	Lincoln, IL&nbsp; United States	Wheel	Wheel	Alfalfa
Bibi	August 6, 2006	Hamster (Dwarf)	Grey	Male	August 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	water bottle	water bottle	water bottle
Brownie	January 2, 2010	Gerbil (Mongolian)	Agouti	Female	January 1, 2004	Gone to Gerbil Heaven	Harrisonburg, VA&nbsp; United States	The wheel!	The wheel!	Pumpkin Seeds
Kira-Kira	April 19, 2008	Hamster (Teddy Bear)	Calico	Female	January 31, 2008	Gone to Hamster Heaven	Clarksville, IA&nbsp; United States	tunnels and wheel	tunnels and wheel	cooked corn
Eenie	April 21, 2004	Hamster (Dwarf)	Grey	Female	August 1, 2001	Gone to Hamster Heaven	Troy, NY&nbsp; United States	wheel	wheel	sunflower seeds
Gaz	April 16, 2004	Hamster (Dwarf)	Black	Female	December 1, 2003	Gone to Hamster Heaven	Marquette, MI&nbsp; United States	the green tube, and my house.	the green tube, and my house.	the green tube, and my house.
Carissa	August 31, 2008	Hamster (Dwarf)	Honey	Female	July 17, 2008	43 months	Plymouth, MA&nbsp; United States	toy igloo	toy igloo	hazel hamster food
Athena	April 19, 2004	Hamster (Common)	Golden Banded	Female	January 1, 2004	Gone to Hamster Heaven	Rockland, ME&nbsp; United States	Tri-Home	Tri-Home	Tri-Home
Reese	October 24, 2006	Hamster (Syrian)	Golden	Male	November 24, 2005	Gone to Hamster Heaven	Princeton, NJ&nbsp; United States	Comfort Wheel	Comfort Wheel	Sunflower Seeds
(the late) Princess Grace	April 28, 2005	Gerbil (Mongolian)	Black	Female	November 1, 2003	Gone to Gerbil Heaven	Boston, MA&nbsp; United States	Food. And Zippy.	Food. And Zippy.	Sunflower seeds.
Pekoe	May 30, 2005	Hamster (Russian)	Argente	Female	December 15, 2004	Gone to Hamster Heaven	Stamford, CT&nbsp; United States	Plastic Tube	Plastic Tube	Sunflower seed
Viola	October 14, 2005	Hamster (Russian)	Black	Female	May 8, 2005	Gone to Hamster Heaven	Victoria, BC&nbsp; Canada	sticks.	sticks.	cheerios
Hammie	September 3, 2006	Hamster (Russian)	White	Male	March 1, 2006	Gone to Hamster Heaven	Kuala Lumpur,  Malaysia	eveything...	eveything...	kuaci
Feifei	September 4, 2006	Hamster (Russian)	Black	Male	August 18, 2005	Gone to Hamster Heaven	Alor Star,  Malaysia	Exercise wheel	Exercise wheel	He loves everything, except grains!
Fluffy	September 6, 2006	Hamster (Syrian)	Golden	Female	February 12, 2005	Gone to Hamster Heaven	Klang,  Malaysia	The Wheel	The Wheel	Nuts
Tingting	September 7, 2006	Hamster (Russian)	Agouti	Female	January 23, 2005	Gone to Hamster Heaven	Alor Star,  Malaysia	Wheel	Wheel	Sunflower seeds
gou gou	October 6, 2006	Hamster (Unknown)	Golden Banded	Male	December 25, 2004	Gone to Hamster Heaven	Manjung,  Malaysia	eat	eat	vegetables
Noodles	April 6, 2005	Hamster (Dwarf)	Agouti	Male	January 7, 2005	Gone to Hamster Heaven	Templeton, MA&nbsp; United States	His Wheel	His Wheel	Sunflower Seeds
Penguin	March 20, 2006	Hamster (Dwarf)	Black	Male	January 27, 2006	Gone to Hamster Heaven	Greensboro, NC&nbsp; United States	the Wheel	the Wheel	Sunflower Seeds
King Kong	December 30, 2005	Hamster (Russian)	Black Banded	Male	September 22, 2005	Gone to Hamster Heaven	Greensboro, NC&nbsp; United States	any hide-out places	any hide-out places	sunflower seeds
Godzilla	December 30, 2005	Hamster (Russian)	Grey	Female	September 22, 2005	Gone to Hamster Heaven	Greensboro, NC&nbsp; United States	Wheel	Wheel	anything
Smoke	February 25, 2006	Hamster (Syrian)	Sable	Male	November 10, 2005	Gone to Hamster Heaven	London,  United Kingdom	London,  United Kingdom	London,  United Kingdom	hamster food!
Hammy Bones	December 14, 2005	Hamster (Roborovskii)	Golden	Male	January 11, 2004	Gone to Hamster Heaven	Sacramento, CA&nbsp; United States	Green wheel	Green wheel	Sunflower seeds
shirley	July 2, 2005	Hamster (Russian)	Opal	Female	August 1, 2002	Gone to Hamster Heaven	Lisle, IL&nbsp; United States	wheel	wheel	anything
Jasper	June 3, 2005	Hamster (Teddy Bear)	Grey	Male	June 3, 2005	Gone to Hamster Heaven	Springfield, VT&nbsp; United States	The wheel	The wheel	not sure yet
